source,target,weight
COL6A1,COL1A2,0.9067333164917422
COL3A1,COL1A1,0.9574956002325286
TSPYL5,MSRB3,0.9125773624075286
EVC,FIBIN,0.900209086670878
PLEK,PDCD1LG2,0.9067705113627512
COL5A2,LOXL2,0.9151942309359922
FSTL1,COL3A1,0.9300654416734604
ITGAL,CD37,0.9027594801020242
MRVI1,JAM3,0.9125933650418776
STX11,SLA,0.9118852080107814
GBP1,GBP4,0.9003932020771099
JAM3,FBXL7,0.9442297731735813
SIGLEC7,LILRB4,0.921782270421594
CD93,ARHGEF15,0.922833277790706
COL8A1,FSTL1,0.9175114633774808
LCP1,SLA,0.9123997028678359
ITGAL,DOK2,0.9021862129034488
ANTXR1,SCARF2,0.9026506650048386
MAP4K1,ARHGAP9,0.9104582647477028
ITGB2,ITGAM,0.9343729759924856
FCER1G,FGR,0.9010353264426638
SIGLEC9,FGR,0.9013527271675416
HEG1,ATP8B2,0.9224157871114966
PTEN,PTENP1,0.9521624738713041
SPARC,ADAM12,0.9146522570855036
PDGFRB,MXRA8,0.913782819746738
LAIR1,FCGR3A,0.9176335062787516
SAMSN1,STX11,0.9224575561390002
MRC2,MMP2,0.9303022935786748
STX11,PLEK,0.903371995517296
IGSF6,SLAMF8,0.9006643536549407
HOXA5,HOXA6,0.9091179467747657
TNFAIP8L2,CYTH4,0.9104225634017516
C1S,DZIP1,0.9299737808788802
LILRB4,CD84,0.9165399324261856
EVI2A,C3AR1,0.900198948123407
MAP1A,C10orf72,0.9010262382006872
SLA,CD86,0.9162614378556166
LRRC25,CMKLR1,0.9253533592633204
COL6A3,COL1A1,0.9381218646450612
CYBB,SIGLEC7,0.9182461813864106
IL1R1,ZEB2,0.9089503022074096
NCKAP1L,RCSD1,0.9168034506429728
PXDN,COL15A1,0.920272444043519
CSF2RB,DOCK2,0.916443349569034
GNB4,FRMD6,0.9100843113028522
CCDC80,VIM,0.9220783028997253
SIGLEC9,HCK,0.9104588003478068
FERMT2,C10orf72,0.9010060445269866
LRRC25,DOK2,0.9231146042071928
MNDA,SPI1,0.9151462419041608
EFEMP2,CCDC8,0.9467668464422472
GPNMB,C3AR1,0.9011358905783708
RAB31,FSTL1,0.9267731177808024
FCER1G,MSR1,0.9033974199801208
CD4,PTPRC,0.9290088295125588
FBN1,CCDC80,0.9171816418962084
FPR3,LILRB1,0.9034312360676124
FLT4,BCL6B,0.9015709114716808
CD163,CMKLR1,0.9171702664038456
MS4A7,CD163,0.9126287159331832
C1QB,TNFAIP8L2,0.9047710138371129
FRMD6,PDGFRB,0.902931202146816
TLR8,CLEC7A,0.9326556670261624
SCARF2,COL3A1,0.9023228848117402
IGSF6,CD84,0.9071498136973609
VIM,CFH,0.9036381161024972
C1R,EVC2,0.904086810567799
C1S,GPC6,0.9394372964405828
WAS,IKZF1,0.9360106377497532
S1PR1,CDH5,0.923366500149114
C1QC,ITGB2,0.9363880189288608
COL4A2,CD93,0.904231275626576
TFEC,C1QC,0.9135615990536469
ANTXR1,GLT8D2,0.9074924147874109
HSPB8,TNS1,0.911379230563636
COL5A1,AEBP1,0.9207642773366572
COL8A1,MRC2,0.9084820450558928
PIK3R5,STX11,0.9040277224672066
SGCD,FBN1,0.9027358919795822
CSF1R,LILRB1,0.9304736121828636
MYO1G,PTPRC,0.9091080606594156
MYO1G,FAM78A,0.9218723416784574
IGSF6,CYBB,0.9298217338481992
RHOJ,MYCT1,0.9226916372747512
C1QC,LRRC25,0.9392629949570837
HAVCR2,CD300LF,0.9144882686394902
EVC2,EVC,0.9361869823115097
FBLN5,C1R,0.9092240118908428
TYROBP,LST1,0.9245171015176252
CD53,LILRB1,0.9349088046936824
ITGB2,HK3,0.922497533189884
COL6A3,CCDC8,0.9047435152757379
SYDE1,COL3A1,0.9038645399035884
LMOD1,MRVI1,0.9039148375685392
COL8A1,EMILIN1,0.9164010993109926
HLA-DRB5,HLA-DRB1,0.9112595060304672
BGN,CCDC8,0.9302619471139484
AKT3,DZIP1,0.9001596501526982
MSRB3,MEIS1,0.9166930999159048
COL5A1,COL1A2,0.9760111654252236
C1S,SYDE1,0.9008147798800802
CD96,CD3E,0.952539460079058
LRRC25,CD300A,0.9361844602073146
ARHGAP25,WAS,0.919976052548175
GPC6,TCF4,0.9058516671369492
ITGB2,CD14,0.907662064181278
SIGLEC7,CD4,0.9021878571815044
HSPB8,KCNMB1,0.9092563354318444
SYDE1,EFS,0.9412409810190222
FHL1,SYNPO2,0.9150797753232236
THBS2,CCDC8,0.9160590569412109
EFS,FSTL1,0.9196933387535542
RAB34,SCARF2,0.9001882215396836
C1S,ZEB2,0.9114531264009108
IL10RA,NCF1,0.9004671213777375
SLAMF1,SASH3,0.9108667574529029
FBN1,LUM,0.9181010390318894
CD84,APBB1IP,0.9072990882522629
ABI3,CMKLR1,0.911135383733359
GUCY1A3,MSRB3,0.9161059685776805
NCKAP1L,SASH3,0.9163417266107884
SERPINF1,C1S,0.9111267211959826
MS4A1,BLK,0.9136488074835774
EFEMP2,VIM,0.9226194241582268
SULF1,NTM,0.9173280355252208
FRMD6,CCDC80,0.9103064537788434
ASAM,BNC2,0.9088727463498776
IKZF1,GVIN1,0.9203553995783686
SASH3,CD53,0.9376667201735798
ZEB1,AKT3,0.9032346503076092
SPI1,AIF1,0.9365097183975384
GNB4,CNRIP1,0.9123713382839218
C17orf87,CYBB,0.9038662089832538
HAVCR2,C3AR1,0.9408333089346615
C17orf87,LAPTM5,0.9028741413162236
ITGA11,COL3A1,0.9053605494153312
GLI3,DDR2,0.9131636886047916
LAPTM5,CD4,0.9203654911065879
EMILIN1,TSPYL5,0.914841323172676
SPI1,HCK,0.9542705032795016
FERMT2,DNAJB5,0.9076153214977474
PIK3R5,CLEC7A,0.9111121303090762
CSF2RB,LILRB1,0.9000564699642035
EVC,ATP8B2,0.9077228446837022
TSPYL5,SYT11,0.9068725689896728
C1QC,HAVCR2,0.9412989825496988
LILRB4,TFEC,0.9143615500397226
CD4,CLEC7A,0.9194986050477628
RASAL3,FAM78A,0.9027912171225992
RCSD1,FLI1,0.9338318354374922
LAIR1,CD86,0.9509420623918337
CD86,HCK,0.9331576422449802
MS4A6A,MPEG1,0.9185271332664612
CCDC8,ANTXR1,0.9190898127208432
DOK2,DOCK2,0.9060364919785092
CNRIP1,FBXL7,0.917040948717508
CYBB,C17orf87,0.9038662089832538
COL6A3,C10orf72,0.915110740589364
DNAJB5,AOC3,0.9023461479334236
DOK2,SLAMF8,0.9270461897333702
CD300A,FPR3,0.9052265052784818
CXCR6,SIRPG,0.9034509719579588
C3AR1,CD53,0.9280063323112544
C1R,ANTXR1,0.9132286297601868
EVC,EFEMP2,0.9070116580900875
CYYR1,SHE,0.9204362949715136
FBN1,C1R,0.9000454367143482
C1QB,LILRB4,0.9126141695170148
TYROBP,SLAMF8,0.9231297901579986
NPR1,ARHGEF15,0.9156608661376716
CERCAM,SCARF2,0.9178885016950524
CALD1,DDR2,0.9150502172998828
FBXL7,AEBP1,0.9035718528547548
LUM,CTSK,0.9373192967913884
MYL9,HSPB8,0.9122485621732984
ARHGAP9,ITGAL,0.9400723485527231
CSF1R,LILRB2,0.9128016418055735
SIRPA,SIRPB1,0.9024412330599172
LAIR1,LILRB2,0.9136453574876064
LCP1,APBB1IP,0.9190222353855302
BCL6B,FLT4,0.9015709114716808
HCK,LAIR1,0.939251614521153
FSTL1,SPARC,0.9406530090585121
CXorf36,ELTD1,0.9130275002893792
SPI1,CD300LF,0.9203841557732074
COL1A2,PCOLCE,0.9319176070194398
CD4,WAS,0.9274991957619294
PDGFRB,AEBP1,0.9316653094715702
SPARC,COL6A2,0.9041898257600998
HCK,LRRC25,0.9454139604931516
GPC6,GUCY1A3,0.9113888115205196
GLI3,FRMD6,0.9096779678479836
DOCK2,IL21R,0.9106262645632376
NHSL2,DDR2,0.9104776739781908
ABI3,MYO1F,0.9020911852960941
RASSF2,HCLS1,0.9054806002630968
SDC2,RAB31,0.9217571567061426
DOCK2,MYO1G,0.9363009610594178
PTPRC,PLEK,0.9013209762787271
CYBB,DOCK10,0.9114708408537072
RBPMS2,SYNPO2,0.9115586866166038
SPI1,CD14,0.9094606043667828
TMEM119,OLFML1,0.9004550706666391
FERMT2,PDLIM3,0.9052054654066248
LCP2,LILRB2,0.9134229925278964
SGCD,FIBIN,0.9036305809380096
GLI3,GUCY1A3,0.9011629082029264
TSPYL5,PEG3,0.9128767488241208
CSF1R,CYTH4,0.9129759736655918
FSTL1,VCAN,0.9307630190699736
MMP2,C1S,0.9196115511912994
MSRB3,TSPYL5,0.9125773624075286
CMKLR1,PIK3R5,0.9058757012723035
SLA,SAMSN1,0.922492175626307
FPR3,HAVCR2,0.9297572055221524
CSDC2,MRGPRF,0.9029036017149068
ARHGAP25,DOCK2,0.9220072900228629
C10orf72,MAP1A,0.9010262382006872
CCDC8,ODZ4,0.9002462400854063
RASAL3,TRAF3IP3,0.924552744662284
CTHRC1,COL10A1,0.9148374784964436
SHE,THSD7A,0.9006115594893084
TAGLN,DNAJB5,0.9080060911218208
FLI1,ARHGEF6,0.9424704416648452
HCK,SRGN,0.9042963403112249
VCAN,FBN1,0.9585757668689528
AFAP1L1,PCDH12,0.9091997549041636
MRC2,PDGFRB,0.9433174937207004
FERMT2,LRCH2,0.906539583672226
STON1,MSRB3,0.9144911129766776
LILRB1,SIGLEC10,0.941913451422507
SAMSN1,LCP2,0.93623923339599
COL3A1,ADAMTS2,0.9229741162253474
MRAS,C1S,0.9000672992002368
CYBB,MPEG1,0.9230241700307776
ARHGAP30,IL10RA,0.9289336289240868
CD300A,CD300LF,0.9085360543615842
PCOLCE,MMP2,0.9112728660138464
CCR5,SASH3,0.921582122001308
RCSD1,GIMAP4,0.9213203154555776
CYBB,MS4A6A,0.9189346403102492
MYO1G,LCP1,0.904244301612033
MYO1F,SPI1,0.9292309336818392
MYCT1,PECAM1,0.9063497128890678
HSPB8,TAGLN,0.9066685973607876
MXRA8,SCARF2,0.9572343594583328
CD163,MNDA,0.901907259190508
CYBB,PLEK,0.9095607906325328
FBXL7,LPHN2,0.9124644381011568
FBN1,AEBP1,0.9262877121998953
SASH3,ARHGAP30,0.9334541061456344
COL8A1,THBS2,0.9258972192485316
ZNF831,KIAA0748,0.9027231901719568
AMOTL1,MSRB3,0.9084371117574668
CD3E,THEMIS,0.9034691624501906
COL5A2,WISP1,0.9203787531062758
RAB34,SDC2,0.9070439392357528
COL6A3,VCAN,0.931537296449666
RASAL3,SASH3,0.9182085487455836
INHBA,COL6A3,0.9082848544329865
ITK,SH2D1A,0.9082086277375344
SPARC,COL3A1,0.9572803811554358
GNB4,FERMT2,0.9024286028869246
EVC,C1R,0.93568609113978
LRRC25,SIGLEC7,0.9472239665232656
ZEB1,RUNX1T1,0.9002550870234326
CCDC8,EMILIN1,0.9301620542010942
IL10RA,CYBB,0.9047528270678714
COL10A1,CTHRC1,0.9148374784964436
ABI3,SASH3,0.9247159042913574
FSTL1,DCN,0.9197895589196984
TSPYL5,EVC,0.9088625772283784
ZEB2,FBN1,0.9322760788082228
DOK2,CD300A,0.9046125092792648
CD4,FPR3,0.90496947118033
CD86,LILRB2,0.9257755211119536
LMOD1,HSPB8,0.9355794663089632
HLA-DPA1,HLA-DMB,0.9429141938712864
CD93,RHOJ,0.9051358259723956
MNDA,LAIR1,0.9137654184371248
A2M,TCF4,0.9177775931459784
EFEMP2,COL6A2,0.9258094664039044
ZEB2,GPR176,0.9048235455096314
SLA,MYO1G,0.9162643459576864
LRRC25,TYROBP,0.9343475105452318
FAM26E,RAB31,0.9206831822792771
LMOD1,ACTA2,0.9131417072815649
CCDC80,GNB4,0.9024228500005552
DDX12,LOC642846,0.9419546092832412
TFEC,SIGLEC10,0.9008092683230341
SNRPN,IPW,0.9355343135947598
ADAMTS2,RAB31,0.9025304176326824
MS4A4A,CD86,0.9387595347729596
ITK,P2RY10,0.916562154287936
C1R,TIMP2,0.9072006768623048
CTHRC1,NTM,0.9211588540599648
MYLK,CNN1,0.9033749943068721
IGSF6,MNDA,0.9174471183543574
OLFML1,DSEL,0.9010477796311502
OLFML1,ZEB2,0.9067174036702672
APBB1IP,IL21R,0.9091991167852204
COL6A2,COL5A2,0.9266491337313466
LILRB1,C17orf87,0.9061917599995908
TNFAIP8L2,SPI1,0.9249461919872618
CSF2RB,MPEG1,0.9121900019132824
NCKAP1L,GIMAP4,0.91582878705974
PDCD1LG2,STX11,0.9121443273680468
TFEC,ITGB2,0.9147358808084732
SYNPO2,FHL1,0.9150797753232236
LAIR1,WAS,0.9100623550364684
RASAL3,ITGAL,0.9368964302619228
CSF1R,C3AR1,0.945589268019903
ADAM6,IGJ,0.9084176992932004
CYBB,ITGB2,0.933177525664272
CMKLR1,SIGLEC7,0.918664385731066
FNDC1,FSTL1,0.9031580140247124
EVC,GPR124,0.9038751541832609
CMKLR1,SIRPB2,0.907774291740722
COL5A2,ADAMTS2,0.9301266472910319
SASH3,TNFAIP8L2,0.9040102204018154
CCDC8,MRC2,0.9339557939023896
CD2,SH2D1A,0.930595285339105
ANTXR1,COL3A1,0.9229599965127232
SYDE1,GGT5,0.9046609015144684
CMKLR1,GIMAP8,0.9002728498825525
ITGAM,GPNMB,0.9180737037655328
CCR1,C3AR1,0.9059215135802692
MMRN2,RHOJ,0.9046211117793748
POSTN,COL1A1,0.9073053059384852
S1PR1,RHOJ,0.9164273120187976
DOCK10,CYBB,0.9114708408537072
CD53,CSF2RB,0.902427691816002
FBXL7,TSPYL5,0.9189624039850424
MNDA,LILRB2,0.9062353257010284
TIE1,FLT4,0.9361007018070068
MMP2,LUM,0.926837567569791
LAPTM5,ITGB2,0.9596139193735372
PDGFRB,COL6A2,0.9247181864175068
C1R,AEBP1,0.909946059213158
MS4A6A,CSF1R,0.9208098733552328
APBB1IP,FMNL1,0.9185283716776976
FPR3,CD163,0.933337674155764
THY1,CERCAM,0.9194179370352584
COL1A1,SPARC,0.9297927755891852
SASH3,DOK2,0.9150038920873648
PTPRC,SIGLEC10,0.9154681263503508
RCSD1,PPP1R16B,0.9096970185686816
EMILIN1,GPR124,0.9205289837195956
FBLN5,FBXL7,0.9062193890747784
ANTXR1,C1S,0.9273594505368932
LOC399959,MSRB3,0.9235670554629284
MYO1G,DOCK2,0.9363009610594178
ZNF521,ANTXR1,0.9046394041880474
NTM,AEBP1,0.906775594014771
FPR3,TLR8,0.9173901105696832
MXRA8,FNDC1,0.9022057176426976
SLA,MYO1F,0.9015442987081259
RFTN1,ZEB2,0.9079084596650244
LRRC25,LILRB2,0.9342527838861591
RBPMS2,LMOD1,0.911993123328386
DZIP1,ZEB1,0.9293304937536604
GNAO1,SYNPO2,0.907107456860096
GNB4,FSTL1,0.9067823162814092
HSPA12B,TIE1,0.9287194104759952
MRC2,EFEMP2,0.929903009546762
FPR3,MS4A7,0.9180967170827016
MYO1G,APBB1IP,0.9252488657493109
PTPRC,DOCK2,0.9648664578827828
IL21R,DOCK2,0.9106262645632376
GLI3,MSRB3,0.912910325168262
C1QB,C1QA,0.98297010592681
PDGFRB,LAMA4,0.907226866722742
TNS1,MAP1A,0.9240202028226052
OLFML1,EMILIN1,0.9017634659662214
VIM,MRAS,0.9296939380298592
COL6A2,COL5A1,0.9286950164917828
C1R,FBN1,0.9000454367143482
COL3A1,WISP1,0.9049119312557032
THEMIS,CD96,0.931238576350663
FCGR3A,MS4A4A,0.9188622579332564
DDR2,MSRB3,0.9051935036779016
CD2,THEMIS,0.9158924568071224
SIRPB2,HCK,0.911406673965082
DOK2,IL10RA,0.9180771593586424
DOCK2,IL10RA,0.9490082899604464
ITGB2,NCKAP1L,0.9162820091135788
THBS2,ITGA11,0.9184864171481688
LST1,SPI1,0.911442382675696
COL5A2,MRC2,0.9513911679175682
COL5A2,CERCAM,0.9095791741994366
MMP2,COL12A1,0.9149895527170632
AOC3,MSRB3,0.9394061698634332
ITGB2,FGR,0.9185099445295368
ITGB2,HAVCR2,0.949923661742505
SLAMF8,CYTH4,0.9173503817652724
TSPYL5,EMILIN1,0.914841323172676
MS4A7,TFEC,0.905326077869432
PIK3R5,NCKAP1L,0.9207970041846516
RAB31,GFPT2,0.906671881251076
ANGPTL2,TIMP2,0.9177618171189956
P4HA3,BGN,0.914436977108795
ITGB2,CD300A,0.9080701741380958
SLA,SASH3,0.9160084034213932
HAVCR2,MS4A7,0.9072804911760336
GIMAP4,CD4,0.9062845879325264
C3AR1,SLAMF8,0.9404904735799358
LRRC25,CD300LF,0.9060628590930296
IL10RA,CSF1R,0.9026636510357764
CMKLR1,MPEG1,0.9346368583189396
TCF4,PDGFRB,0.9011149896887072
LAIR1,DOK2,0.928493820777292
SLAMF8,CD300LF,0.9134305884364332
FBN1,BNC2,0.9064378400839962
SSC5D,SPOCK1,0.900763165786046
AOC3,SPARCL1,0.9130569411480256
C1S,SULF1,0.90480360621481
CD86,LAPTM5,0.9578200095796804
CD86,NCKAP1L,0.9081652686753864
MRC2,PCOLCE,0.9197998557513676
NCKAP1L,DOCK2,0.9494865785246775
CCR5,PTPRC,0.9144246588721704
CD53,AIF1,0.9057526861895356
PLEK,PTPRC,0.9013209762787271
EHD2,FBXL7,0.9216497655753204
C1QB,FCGR3A,0.9056034003469412
KCNA3,LAX1,0.9295334332632958
SIGLEC10,LILRB1,0.941913451422507
SPI1,TRPV2,0.9070143171509528
COL1A2,ITGA11,0.91758605523337
SIRPB2,CD163,0.9129185559625153
CLEC7A,TYROBP,0.9020846234422432
LRRC25,MS4A6A,0.9032107334558968
ARHGEF15,CLEC14A,0.9275080387160006
MRC2,EMILIN1,0.9435192078118744
LILRB2,LRRC25,0.9342527838861591
LRRC25,LAPTM5,0.9471306632408064
CD74,HLA-DRA,0.9370445732267068
C1QC,TYROBP,0.9439305472516812
SRGN,HCK,0.9042963403112249
LAPTM5,CD84,0.9223341836515284
PTPRC,BTK,0.9274480147735494
FYB,PTPRC,0.9472321021447208
CD163,VSIG4,0.9260803638651012
FLI1,RASSF2,0.9447743036456756
GIMAP4,GIMAP6,0.9541571922061732
DZIP1,BNC2,0.9124897018066636
SPARC,COL1A2,0.9552393032849736
LCP2,SPI1,0.9099125208379212
FCGR1C,FCGR1B,0.9470913924083688
FCER1G,HK3,0.9023352512044144
LAPTM5,HCLS1,0.918026320804506
C1QC,C1QA,0.9636943077708112
SRGN,CLEC7A,0.9168975668282012
CD300LF,CD53,0.9007663008568942
C3AR1,SIGLEC7,0.9437636505638536
SIGLEC10,CYBB,0.9192647006899474
GPR109B,GPR109A,0.9513075564755789
SIGLEC7,TFEC,0.9079484972434784
HCK,IGSF6,0.9254660580219288
COL3A1,EMILIN1,0.9179648326060094
ITGAM,SIRPB2,0.9065426607874084
GLI3,BNC2,0.9436263727314844
PDGFRB,COL3A1,0.9428538225399632
COL12A1,MMP2,0.9149895527170632
CSF1R,TLR8,0.9087551472458252
BGN,FNDC1,0.9014826720127436
BNC2,MSRB3,0.9317433690312495
CYTH4,CD14,0.90586588832468
LOC441294,CTAGE9,0.9327321142702916
CLEC7A,C1QB,0.9083859269188214
SIGLEC7,FCGR3A,0.9003352200119624
MS4A7,C1QC,0.9220201139737028
COL8A1,GLI3,0.9045789580377764
MS4A7,CD86,0.9243708181719712
FCGR3A,FCER1G,0.9299205267878068
CD96,CD3D,0.9192287990346898
SLA,FMNL1,0.9023219928240998
SASH3,C17orf87,0.901691051348067
MSRB3,GLI3,0.912910325168262
CYTH4,SLA,0.9118423944226618
EVC,GUCY1A3,0.908313484140452
PEG3,DZIP1,0.9008997727119004
MS4A7,C1QB,0.9150782452793759
PTENP1,PTEN,0.9521624738713041
GPC6,OLFML1,0.913416000426966
DOCK10,GIMAP4,0.9074991926848684
GIMAP1,GIMAP5,0.9071608424169746
C1S,SYT11,0.9005723914724045
TNS1,DACT3,0.9113401495718084
FCGR1A,HAVCR2,0.902719106642202
FYB,KLHL6,0.9022858505727872
GPC6,VCAN,0.9157565557991924
STX11,HCLS1,0.9113301995103864
MYH11,LMOD1,0.9422311997641696
DOCK2,EVI2B,0.9117507386060696
DZIP1,OLFML1,0.916170507742428
FBN1,PDGFRB,0.9571697957254952
MYO1G,FMNL1,0.9241565714059344
WISP1,COL6A3,0.9077512020892606
EFEMP2,AEBP1,0.9383057515032304
ZEB2,SYT11,0.9077717447522934
CERCAM,COL6A2,0.9077954032937988
SULF1,MRC2,0.9242059334401148
CD180,KLHL6,0.9141691284506028
NHSL2,HEG1,0.9022459448558152
HSPA12B,CD34,0.9101996355597891
CLEC7A,HCK,0.9399664431378612
SLAMF8,DOK2,0.9270461897333702
GPR171,ITK,0.9036625113727343
FSTL1,GPR176,0.9011994745039132
ZNF521,C1S,0.9124171573342632
SHE,MMRN2,0.9416242707616888
FYB,CCR5,0.9016703748698154
DDR2,TCF4,0.9026478083351273
DOCK2,CYTH4,0.9254698514651094
FCER1G,LAIR1,0.9390946827453972
DOK2,SIGLEC7,0.9028322610920292
RAB31,ADAM12,0.9205865747024546
ZEB1,DDR2,0.9220340698456128
AIF1,CD300LF,0.9043933433716737
C1S,GNB4,0.9127566966767842
EVC,VIM,0.9059051738823984
CCDC80,THBS2,0.9040838139857146
LAIR1,MS4A7,0.9220471943203034
SPARC,FSTL1,0.9406530090585121
LCP1,ARHGAP30,0.9031607735115637
DOK2,MYO1G,0.9192073329177036
IL10RA,MYO1G,0.9175155951747348
NCKAP1L,C1QC,0.9060324339661316
LILRB4,C1QB,0.9126141695170148
PTPRC,TAGAP,0.9129507082888704
CD53,DOCK10,0.9188878567677086
CYTH4,SIGLEC10,0.9030827964212336
SIGLEC7,LILRB1,0.923038614149292
ANTXR1,MRC2,0.919017833727332
CYBB,HAVCR2,0.9037899581903212
MNDA,CSF1R,0.9065263669826096
TSHZ3,TCF4,0.9007092987271438
FBXL7,ANTXR1,0.907553715151699
ATP10A,PDGFRB,0.9020241977269304
SYDE1,GPR124,0.9169630242922304
RCSD1,CD4,0.913649250531087
PDGFRB,CCDC8,0.9305743986630344
LY9,IKZF1,0.9098025203741184
CYBB,CLEC7A,0.942554451867714
IL21R,ARHGAP30,0.9182531509371596
CD53,SIGLEC7,0.9121882256310394
LILRB1,C1QB,0.9029630968062192
SDC2,SPARC,0.939007920009028
CALD1,TCF4,0.9026519636109795
BTK,KLHL6,0.9381466414649046
ARHGEF6,NCKAP1L,0.9125236739971224
LAPTM5,CYTH4,0.93347862080521
FLT4,CXorf36,0.921480594430922
SIGLEC7,CSF1R,0.9294579489072712
VIM,THY1,0.9032213755808448
PDIA3P,PDIA3,0.9236094763131436
AEBP1,VIM,0.91694535663413
DOCK2,NCF1,0.9055479345750904
FLI1,RCSD1,0.9338318354374922
MPEG1,PTPRC,0.9293866297415996
CD27,IRF4,0.9075151467682274
COL6A2,MMP2,0.9041080527365488
FSTL1,MMP2,0.9112473588841764
PIK3R5,BTK,0.9148924923323378
OLFML1,FSTL1,0.920279469522036
IKZF1,ARHGAP30,0.9375982468761122
WAS,LSP1,0.9473566930365102
LILRB1,CLEC7A,0.9131769341279309
GAS7,C1R,0.9002230514444302
ITGAL,FYB,0.9161417137015768
AEBP1,TIMP2,0.9244054564582228
LRRC25,ITGB2,0.9486711971256014
JAM3,C14orf132,0.9044173716190952
FSTL1,EMILIN1,0.9195118326617628
CLEC7A,SAMSN1,0.9136442690686694
ARHGEF15,TIE1,0.952283299112942
LCP2,CD4,0.9151972522078512
MPEG1,LILRB1,0.9175075469249449
TBC1D10C,CD2,0.9097352812171192
TFEC,IGSF6,0.9288633462667752
COL1A2,GLI3,0.9080393087806372
ODZ4,GLI3,0.9018037846638628
SIGLEC10,PTPRC,0.9154681263503508
SIRPB2,CSF1R,0.9161484701743968
BTK,LY86,0.9055632080894084
ANTXR1,VCAN,0.9276172725170342
PRELP,MGP,0.9000148224991167
CD300A,LRRC25,0.9361844602073146
CD86,SRGN,0.9331224077459492
JAM3,CALD1,0.9336512872344718
GLI3,MXRA8,0.9002368590114411
CALD1,FBN1,0.9155724244766732
MYLK,AOC3,0.9102914888285404
SASH3,HCLS1,0.9472972325025772
MPEG1,CYBB,0.9230241700307776
EVI2A,SAMSN1,0.9195452777211208
LCP2,TLR8,0.9003544727997107
EVC,SYDE1,0.9102565394245395
DOK2,MYO1F,0.9226432166247962
MYO1F,FMNL1,0.9198881378211116
MAP1A,GPR124,0.9003718523427209
LILRB1,CMKLR1,0.9336962403046376
CALD1,ZEB1,0.9377164079450394
MS4A6A,NCKAP1L,0.9134234734819028
MXRA8,EFS,0.9193331973701332
FLRT2,C1S,0.919346378311286
C3AR1,SIRPB2,0.9199523286017852
CXCR6,CD96,0.9067802291405505
CXCR6,CD3E,0.9123245086844368
GNB4,MRAS,0.926254733919525
CCDC80,RAB31,0.910038933559018
MYO1F,SLA,0.9015442987081259
TYROBP,HCK,0.9097609454972809
ANTXR1,SGCD,0.9223678766106688
ELTD1,GNG11,0.9056606680400762
TRAF3IP3,KIAA0748,0.9069910831307626
CMKLR1,CD53,0.9052882771043872
LCP2,DOK2,0.9087807992836524
LOX,SPARC,0.9171500538123264
TNS1,AOC3,0.9495074856470844
C1QB,CD4,0.9145776170513504
TEK,CDH5,0.9006584629952342
COL5A2,ADAM12,0.9285376566091548
SIGLEC7,TYROBP,0.9190998402799416
SIGLEC9,LILRB2,0.9023233018526085
LILRB4,IGSF6,0.9080984825067572
DKK3,SYDE1,0.9044928698538092
LAPTM5,PLEK,0.9021628695845187
GVIN1,PTPRC,0.9052887144977354
OLFML1,C10orf72,0.9255409809823294
COL3A1,FNDC1,0.9161247580830676
IKZF1,ZNF831,0.916107882909146
VCAN,SULF1,0.9189242988554908
FCGR3A,TYROBP,0.9155615885349412
DZIP1,C1R,0.9177120383671268
DOCK10,RASSF2,0.9163276896243898
PIK3R5,PTPRC,0.9099475133549044
TCF4,CALD1,0.9026519636109795
CD33,CSF1R,0.9087684222817282
C1QA,LST1,0.9019902415277098
RHOJ,MMRN2,0.9046211117793748
FCER1G,VSIG4,0.9031112760898452
GPR124,EMILIN1,0.9205289837195956
LILRB1,DOCK2,0.9347593418984638
DACT3,MYLK,0.903802489866942
ITGAX,ITGAM,0.91361911413597
RAB31,PDGFRB,0.9237542204544869
PCDH12,BCL6B,0.9309459822829244
GLT8D2,CDH11,0.9025217751840896
SLAMF8,PIK3R5,0.9176950597162868
CD4,IGSF6,0.9238588446779742
APBB1IP,PTPRC,0.9365609779596052
RASAL3,TBC1D10C,0.9296875884448382
ARHGAP9,MAP4K1,0.9104582647477028
DNAJB5,TAGLN,0.9080060911218208
RAB31,TIMP2,0.9166274931389228
MYO1G,CD53,0.90363941427106
ZEB2,OSMR,0.902001065500614
GIMAP5,HCLS1,0.9046733336965423
LILRB1,IL10RA,0.9234104236748616
GIMAP6,GIMAP4,0.9541571922061732
TBC1D10C,ARHGAP9,0.9236054811744612
ITGB2,ITGAX,0.9036587627635784
C1QA,DOK2,0.93160453390491
MSRB3,BOC,0.9001837350989441
EFEMP2,COL3A1,0.9110546476911684
WAS,MYO1F,0.9340966885767781
COL5A2,FNDC1,0.9103842831707012
TAGAP,DOCK2,0.9051915794710864
ARHGAP25,BTK,0.9102603270391252
FBXL7,MSRB3,0.9345011755486534
HK3,ITGB2,0.922497533189884
TMEM200B,MSRB3,0.9111386059408262
EFS,C1R,0.9082578193910716
GPR116,CD93,0.9627121693186408
CMTM3,EFEMP2,0.913287793660088
LILRA6,HK3,0.902218156135562
ITGB2,PIK3R5,0.9234638003238818
WAS,APBB1IP,0.9550262050410836
CD37,KLHL6,0.9135445190753521
OLFML1,LUM,0.9045382257385552
FBLN2,AEBP1,0.9079905937610132
FRMD6,SDC2,0.9026272949944943
LAIR1,CD300A,0.9204477432860672
ANTXR1,FSTL1,0.9385006018862552
